Time,AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BASEMENT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER BOT:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER BOT:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER MID:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER MID:DesPer 2:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 1:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 1:Des Tot Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Heat Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Cool Mass Flow [kg/s],AIRLOOP DATACENTER TOP:DesPer 2:Des Sens Cool Cap [W],AIRLOOP DATACENTER TOP:DesPer 2:Des Tot Cool Cap [W],CAV_BAS:DesPer 1:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Heat Cap [W],CAV_BAS:DesPer 1:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 1:Des Sens Cool Cap [W],CAV_BAS:DesPer 1:Des Tot Cool Cap [W],CAV_BAS:DesPer 2:Des Heat Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Heat Cap [W],CAV_BAS:DesPer 2:Des Cool Mass Flow [kg/s],CAV_BAS:DesPer 2:Des Sens Cool Cap [W],CAV_BAS:DesPer 2:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_BOT WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_BOT WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_MID WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_MID WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV_TOP WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV_TOP WITH REHEAT:DesPer 2:Des Tot Cool Cap [W]
11:15:00,4.041332E-01,4.097110E+03,2.547428E+01,3.646744E+05,3.799032E+05,4.041332E-01,2.058911E+04,5.752932E+00,6.677869E+04,6.199833E+04,1.866928E-02,1.892695E+02,5.182719E-01,7.449828E+03,8.031846E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.892695E+03,4.929264E+00,7.088174E+04,7.665517E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.892695E+02,4.908285E-01,7.058238E+03,7.635194E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.453096E+04,5.459722E+00,6.995293E+04,1.136736E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.392778E+00,1.088501E+05,1.803937E+05,2.248397E+00,5.309405E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.282512E+01,9.635594E+05,1.676421E+06,3.047640E+01,5.213434E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.936136E+00,9.245808E+04,1.636585E+05,4.145548E+00,4.308841E+04,1.818778E+00,0.000000E+00,0.000000E+00
11:30:00,4.041332E-01,4.038226E+03,2.547286E+01,3.647131E+05,3.799427E+05,4.041332E-01,2.058911E+04,5.753430E+00,6.678580E+04,6.200553E+04,1.866928E-02,1.865493E+02,5.180634E-01,7.449573E+03,8.031603E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.865493E+03,4.926525E+00,7.086986E+04,7.664329E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.865493E+02,4.905415E-01,7.056863E+03,7.633817E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.432212E+04,5.428670E+00,6.981233E+04,1.135222E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.366590E+00,1.089087E+05,1.804479E+05,2.241688E+00,5.293562E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.243955E+01,9.627537E+05,1.675463E+06,3.031237E+01,5.226949E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.893971E+00,9.233691E+04,1.635177E+05,4.087043E+00,4.357046E+04,1.818778E+00,0.000000E+00,0.000000E+00
11:45:00,4.041332E-01,3.979342E+03,2.547147E+01,3.647521E+05,3.799825E+05,4.041332E-01,2.058911E+04,5.753922E+00,6.679282E+04,6.201264E+04,1.866928E-02,1.838291E+02,5.178848E-01,7.449745E+03,8.031792E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.838291E+03,4.924132E+00,7.086291E+04,7.663640E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.838291E+02,4.902957E-01,7.056076E+03,7.633035E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.411328E+04,5.398411E+00,6.968066E+04,1.133798E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.341487E+00,1.089795E+05,1.805150E+05,2.235377E+00,5.278659E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.208254E+01,9.622695E+05,1.674844E+06,3.015930E+01,5.239561E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.855518E+00,9.225753E+04,1.634211E+05,4.032649E+00,4.401863E+04,1.818778E+00,0.000000E+00,0.000000E+00
12:00:00,4.041332E-01,3.920458E+03,2.547010E+01,3.647915E+05,3.800227E+05,4.041332E-01,2.058911E+04,5.754407E+00,6.679974E+04,6.201965E+04,1.866928E-02,1.811089E+02,5.177288E-01,7.450239E+03,8.032307E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.811089E+03,4.922021E+00,7.085998E+04,7.663359E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.811089E+02,4.900841E-01,7.055777E+03,7.632747E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.390444E+04,5.368890E+00,6.955730E+04,1.132460E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.317323E+00,1.090609E+05,1.805930E+05,2.229404E+00,5.264554E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.175109E+01,9.620731E+05,1.674528E+06,3.001586E+01,5.251380E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.820374E+00,9.221537E+04,1.633640E+05,3.981882E+00,4.443691E+04,1.818778E+00,0.000000E+00,0.000000E+00
12:15:00,4.041332E-01,3.873351E+03,2.546876E+01,3.648194E+05,3.800512E+05,4.041332E-01,2.058911E+04,5.754885E+00,6.680656E+04,6.202656E+04,1.866928E-02,1.789328E+02,5.175899E-01,7.450433E+03,8.032516E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.789328E+03,4.920144E+00,7.085497E+04,7.662863E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.789328E+02,4.899010E-01,7.055341E+03,7.632317E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.373737E+04,5.340078E+00,6.940015E+04,1.130777E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.293822E+00,1.090791E+05,1.806063E+05,2.223724E+00,5.251142E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.143979E+01,9.613965E+05,1.673724E+06,2.988097E+01,5.262493E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.787899E+00,9.213259E+04,1.632659E+05,3.934339E+00,4.482865E+04,1.818778E+00,0.000000E+00,0.000000E+00
12:30:00,4.041332E-01,3.826244E+03,2.546743E+01,3.648476E+05,3.800800E+05,4.041332E-01,2.058911E+04,5.755356E+00,6.681328E+04,6.203336E+04,1.866928E-02,1.767566E+02,5.174641E-01,7.450814E+03,8.032913E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.767566E+03,4.918463E+00,7.085274E+04,7.662649E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.767566E+02,4.897419E-01,7.055246E+03,7.632233E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.357030E+04,5.311943E+00,6.925062E+04,1.129174E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.270858E+00,1.091034E+05,1.806258E+05,2.218305E+00,5.238344E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.114646E+01,9.609224E+05,1.673132E+06,2.975376E+01,5.272974E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.757778E+00,9.207630E+04,1.631957E+05,3.889679E+00,4.519661E+04,1.818778E+00,0.000000E+00,0.000000E+00
12:45:00,4.041332E-01,3.779136E+03,2.546613E+01,3.648762E+05,3.801092E+05,4.041332E-01,2.058911E+04,5.755819E+00,6.681989E+04,6.204005E+04,1.866928E-02,1.745804E+02,5.173482E-01,7.451336E+03,8.033455E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.745804E+03,4.916946E+00,7.085285E+04,7.662673E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.745804E+02,4.896029E-01,7.055439E+03,7.632441E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.340323E+04,5.284460E+00,6.910843E+04,1.127647E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.248722E+00,1.091370E+05,1.806552E+05,2.213113E+00,5.226085E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.087176E+01,9.606578E+05,1.672763E+06,2.963338E+01,5.282893E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.729994E+00,9.204630E+04,1.631536E+05,3.847515E+00,4.554402E+04,1.818778E+00,0.000000E+00,0.000000E+00
13:00:00,4.041332E-01,3.732029E+03,2.546485E+01,3.649050E+05,3.801386E+05,4.041332E-01,2.058911E+04,5.756275E+00,6.682639E+04,6.204664E+04,1.866928E-02,1.724043E+02,5.172395E-01,7.451961E+03,8.034100E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.724043E+03,4.915559E+00,7.085483E+04,7.662885E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.724043E+02,4.894802E-01,7.055864E+03,7.632884E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.323615E+04,5.257517E+00,6.897231E+04,1.126183E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.227199E+00,1.091774E+05,1.806918E+05,2.208132E+00,5.214322E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.061200E+01,9.605614E+05,1.672572E+06,2.951926E+01,5.292296E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.704106E+00,9.203765E+04,1.631342E+05,3.807640E+00,4.587256E+04,1.818778E+00,0.000000E+00,0.000000E+00
13:15:00,4.041332E-01,3.702587E+03,2.546359E+01,3.649164E+05,3.801503E+05,4.041332E-01,2.058911E+04,5.756724E+00,6.683280E+04,6.205313E+04,1.866928E-02,1.710442E+02,5.171364E-01,7.451851E+03,8.033996E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.710442E+03,4.914285E+00,7.085025E+04,7.662429E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.710442E+02,4.893715E-01,7.055674E+03,7.632698E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.313173E+04,5.231149E+00,6.878000E+04,1.124143E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.206076E+00,1.091164E+05,1.806243E+05,2.203357E+00,5.203045E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.036414E+01,9.595388E+05,1.671432E+06,2.941112E+01,5.301206E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.679742E+00,9.194014E+04,1.630238E+05,3.769994E+00,4.618274E+04,1.818778E+00,0.000000E+00,0.000000E+00
13:30:00,4.041332E-01,3.673145E+03,2.546235E+01,3.649281E+05,3.801624E+05,4.041332E-01,2.058911E+04,5.757165E+00,6.683909E+04,6.205951E+04,1.866928E-02,1.696841E+02,5.170380E-01,7.451807E+03,8.033959E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.696841E+03,4.913109E+00,7.084707E+04,7.662114E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.696841E+02,4.892751E-01,7.055658E+03,7.632690E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.302731E+04,5.205366E+00,6.859428E+04,1.122172E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.185355E+00,1.090599E+05,1.805615E+05,2.198771E+00,5.192217E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,7.012736E+01,9.586409E+05,1.670423E+06,2.930844E+01,5.309666E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.656759E+00,9.185818E+04,1.629298E+05,3.734361E+00,4.647634E+04,1.818778E+00,0.000000E+00,0.000000E+00
13:45:00,4.041332E-01,3.643703E+03,2.546113E+01,3.649401E+05,3.801747E+05,4.041332E-01,2.058911E+04,5.757599E+00,6.684529E+04,6.206578E+04,1.866928E-02,1.683240E+02,5.169434E-01,7.451817E+03,8.033977E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.683240E+03,4.912019E+00,7.084512E+04,7.661924E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.683240E+02,4.891895E-01,7.055798E+03,7.632839E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.292289E+04,5.180154E+00,6.841500E+04,1.120268E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.165153E+00,1.090092E+05,1.805050E+05,2.194361E+00,5.181803E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,6.990196E+01,9.578711E+05,1.669551E+06,2.921076E+01,5.317714E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.635138E+00,9.179154E+04,1.628524E+05,3.700547E+00,4.675494E+04,1.818778E+00,0.000000E+00,0.000000E+00
14:00:00,4.041332E-01,3.614261E+03,2.545992E+01,3.649525E+05,3.801873E+05,4.041332E-01,2.058911E+04,5.758026E+00,6.685138E+04,6.207195E+04,1.866928E-02,1.669639E+02,5.168520E-01,7.451873E+03,8.034040E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.669639E+03,4.911005E+00,7.084425E+04,7.661844E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.669639E+02,4.891138E-01,7.056076E+03,7.633129E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.281847E+04,5.155501E+00,6.824200E+04,1.118428E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.145439E+00,1.089641E+05,1.804543E+05,2.190116E+00,5.171780E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,6.968685E+01,9.572172E+05,1.668802E+06,2.911769E+01,5.325382E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.614724E+00,9.173849E+04,1.627894E+05,3.668408E+00,4.701974E+04,1.818778E+00,0.000000E+00,0.000000E+00
14:15:00,4.041332E-01,3.614261E+03,2.545874E+01,3.649356E+05,3.801703E+05,4.041332E-01,2.058911E+04,5.758446E+00,6.685737E+04,6.207802E+04,1.866928E-02,1.669639E+02,5.167633E-01,7.450608E+03,8.032759E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.669639E+03,4.910059E+00,7.083075E+04,7.660476E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.669639E+02,4.890470E-01,7.055123E+03,7.632163E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.281847E+04,5.131393E+00,6.797071E+04,1.115583E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.125811E+00,1.087432E+05,1.802233E+05,2.186028E+00,5.162125E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,6.947730E+01,9.548591E+05,1.666304E+06,2.902892E+01,5.332696E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.594996E+00,9.151649E+04,1.625529E+05,3.637816E+00,4.727180E+04,1.818778E+00,0.000000E+00,0.000000E+00
14:30:00,4.041332E-01,3.614261E+03,2.545758E+01,3.649191E+05,3.801535E+05,4.041332E-01,2.058911E+04,5.758859E+00,6.686327E+04,6.208399E+04,1.866928E-02,1.669639E+02,5.166768E-01,7.449373E+03,8.031508E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.669639E+03,4.909171E+00,7.081807E+04,7.659192E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.669639E+02,4.889869E-01,7.054266E+03,7.631295E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.281847E+04,5.107818E+00,6.770541E+04,1.112800E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.106209E+00,1.085226E+05,1.799926E+05,2.182088E+00,5.152822E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,6.927212E+01,9.525502E+05,1.663857E+06,2.894416E+01,5.339680E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.575797E+00,9.130044E+04,1.623227E+05,3.608659E+00,4.751204E+04,1.818778E+00,0.000000E+00,0.000000E+00
14:45:00,4.041332E-01,3.614261E+03,2.545644E+01,3.649028E+05,3.801370E+05,4.041332E-01,2.058911E+04,5.759265E+00,6.686906E+04,6.208986E+04,1.866928E-02,1.669639E+02,5.165917E-01,7.448158E+03,8.030278E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.669639E+03,4.908332E+00,7.080611E+04,7.657980E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.669639E+02,4.889323E-01,7.053486E+03,7.630505E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.281847E+04,5.084761E+00,6.744596E+04,1.110078E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.086818E+00,1.083044E+05,1.797647E+05,2.178281E+00,5.143830E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,6.907267E+01,9.503058E+05,1.661482E+06,2.886295E+01,5.346371E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.557223E+00,9.109142E+04,1.621003E+05,3.580717E+00,4.774225E+04,1.818778E+00,0.000000E+00,0.000000E+00
15:00:00,4.041332E-01,3.614261E+03,2.545532E+01,3.648868E+05,3.801208E+05,4.041332E-01,2.058911E+04,5.759665E+00,6.687477E+04,6.209564E+04,1.866928E-02,1.669639E+02,5.165077E-01,7.446960E+03,8.029064E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.669639E+03,4.907537E+00,7.079476E+04,7.656831E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.669639E+02,4.888819E-01,7.052768E+03,7.629777E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.281847E+04,5.062212E+00,6.719221E+04,1.107414E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.067605E+00,1.080882E+05,1.795391E+05,2.174602E+00,5.135143E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,6.887813E+01,9.481167E+05,1.659166E+06,2.878512E+01,5.352783E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.539147E+00,9.088803E+04,1.618840E+05,3.553944E+00,4.796285E+04,1.818778E+00,0.000000E+00,0.000000E+00
15:15:00,4.041332E-01,3.649592E+03,2.545422E+01,3.648357E+05,3.800689E+05,4.041332E-01,2.058911E+04,5.760058E+00,6.688038E+04,6.210132E+04,1.866928E-02,1.685960E+02,5.164245E-01,7.444141E+03,8.026199E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.866928E-01,1.685960E+03,4.906779E+00,7.076762E+04,7.654073E+04,1.866928E-01,9.511314E+03,1.866928E-01,0.000000E+00,0.000000E+00,1.866928E-02,1.685960E+02,4.888348E-01,7.050464E+03,7.627434E+03,1.866928E-02,9.511314E+02,1.866928E-02,0.000000E+00,0.000000E+00,1.433314E+00,1.294378E+04,5.040157E+00,6.681872E+04,1.103525E+05,1.433314E+00,7.302209E+04,1.433314E+00,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,8.048073E+00,1.076564E+05,1.790920E+05,2.171049E+00,5.126754E+04,1.818778E+00,0.000000E+00,0.000000E+00,1.818778E+01,0.000000E+00,6.868305E+01,9.438013E+05,1.654664E+06,2.871056E+01,5.358927E+05,1.818778E+01,0.000000E+00,0.000000E+00,1.818778E+00,0.000000E+00,6.520976E+00,9.047154E+04,1.614484E+05,3.528295E+00,4.817418E+04,1.818778E+00,0.000000E+00,0.000000E+00
